"","create_date","version_id","user_id","manuscript_id","manuscript_DOI","actionability","concreteness_confidence","discovery_value","expertise","abstract","url","year","AltScore","abstract_nchar","abstract_num_digits","abstract_has_digits","abstract_findings_results","dv_words","act_words","con_words"
"170","2017-02-14 17:54:00","1",72,136,"10.1038/35090500",2.87,1.73,3.24,1.21,"We examine the dynamics of a neural code in the context of stimuli whose statistical properties are themselves evolving dynamically. Adaptation to these statistics occurs over a wide range of timescales-from tens of milliseconds to minutes. Rapid components of adaptation serve to optimize the information that action potentials carry about rapid stimulus variations within the local statistical ensemble while changes in the rate and statistics of action-potential firing encode information about the ensemble itself thus resolving potential ambiguities. The speed with which information is optimized and ambiguities are resolved approaches the physical limit imposed by statistical sampling and noise.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2F35090500&report=abstract&format=text","2001",1,703,0,FALSE,0,4,2,0
"171","2017-02-14 00:12:00","1",72,137,"10.1016/j.celrep.2016.12.004",2.99,3.91,3.6,2.88,"A major technological goal in neuroscience is to enable the interrogation of individual cells across the live brain. By creating a curved glass replacement to the dorsal cranium and surgical methods for its installation we developed a chronic mouse preparation providing optical access to an estimated 800000-1100000 individual neurons across the dorsal surface of neocortex. Post-surgical histological studies revealed comparable glial activation as in control mice. In behaving mice expressing a Ca2+ indicator in cortical pyramidal neurons we performed Ca2+ imaging across neocortex using an epi-fluorescence macroscope and estimated that 25000-50000 individual neurons were accessible per mouse across multiple focal planes. Two-photon microscopy revealed dendritic morphologies throughout neocortex allowed time-lapse imaging of individual cells and yielded estimates of >1 million accessible neurons per mouse by serial tiling. This approach supports a variety of optical techniques and enables studies of cells across >30 neocortical areas in behaving mice.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.celrep.2016.12.004&report=abstract&format=text","2016",138.35,1064,28,TRUE,0,0,3,0
"172","2017-02-14 00:14:00","1",72,138,"10.7554/elife.14679",3.23,3.99,3.37,3.2,"The coordination of activity across neocortical areas is essential for mammalian  brain function. Understanding this process requires simultaneous functional measurements across the cortex. In order to dissociate direct cortico-cortical interactions from other sources of neuronal correlations it is furthermore desirable to target cross-areal recordings to neuronal subpopulations that anatomically project between areas. Here we combined anatomical tracers with a novel multi-area two-photon microscope to perform simultaneous calcium imaging across mouse primary (S1) and secondary (S2) somatosensory whisker cortex during  texture discrimination behavior specifically identifying feedforward and feedback neurons. We find that coordination of S1-S2 activity increases during motor behaviors such as goal-directed whisking and licking. This effect was not specific to identified feedforward and feedback neurons. However these mutually  projecting neurons especially participated in inter-areal coordination when motor behavior was paired with whisker-texture touches suggesting that direct S1-S2 interactions are sensory-dependent. Our results demonstrate specific functional coordination of anatomically-identified projection neurons across sensory cortices.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.7554%2Felife.14679&report=abstract&format=text","2016",4.45,1263,6,TRUE,1,0,3,0
"173","2017-03-28 16:17:00","1",72,139,"10.1073/pnas.1604135113",3.61,3.36,3.88,2.97,"Human neocortical 15-29-Hz beta oscillations are strong predictors of perceptual  and motor performance. However the mechanistic origin of beta in vivo is unknown hindering understanding of its functional role. Combining human magnetoencephalography (MEG) computational modeling and laminar recordings in animals we present a new theory that accounts for the origin of spontaneous neocortical beta. In our MEG data spontaneous beta activity from somatosensory and frontal cortex emerged as noncontinuous beta events typically lasting <150 ms with a stereotypical waveform. Computational modeling uniquely designed to infer  the electrical currents underlying these signals showed that beta events could emerge from the integration of nearly synchronous bursts of excitatory synaptic drive targeting proximal and distal dendrites of pyramidal neurons where the defining feature of a beta event was a strong distal drive that lasted one beta period (∼50 ms). This beta mechanism rigorously accounted for the beta event profiles; several other mechanisms did not. The spatial location of synaptic drive in the model to supragranular and infragranular layers was critical to the  emergence of beta events and led to the prediction that beta events should be associated with a specific laminar current profile. Laminar recordings in somatosensory neocortex from anesthetized mice and awake monkeys supported these  predictions suggesting this beta mechanism is conserved across species and recording modalities. These findings make several predictions about optimal states for perceptual and motor performance and guide causal interventions to modulate beta for optimal function.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1073%2Fpnas.1604135113&report=abstract&format=text","2016",55.58,1674,9,TRUE,1,1,0,0
"174","2017-03-02 18:19:00","1",72,144,"10.1126/science.aal4217",3.2,1.91,2.85,2.68,"The desire to predict discoveries-to have some idea in advance of what will be  discovered by whom when and where-pervades nearly all aspects of modern science from individual scientists to publishers from funding agencies to hiring committees. In this Essay we survey the emerging and interdisciplinary field of the ""science of science"" and what it teaches us about the predictability of scientific discovery. We then discuss future opportunities for improving predictions derived from the science of science and its potential impact positive and negative on the scientific community.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1126%2Fscience.aal4217&report=abstract&format=text","2017",200.65,585,0,FALSE,0,4,0,0
"175","2017-03-29 21:59:00","1",72,153,"10.1038/nn.3797",1.47,3.18,2.45,4.87,"We tested the sensory impact of repeated synchronization of fast-spiking interneurons (FS) an activity pattern thought to underlie neocortical gamma oscillations. We optogenetically drove 'FS-gamma' while mice detected naturalistic vibrissal stimuli and found enhanced detection of less salient stimuli and impaired detection of more salient ones. Prior studies have predicted that the benefit of FS-gamma is generated when sensory neocortical excitation arrives in a specific temporal window 20-25 ms after FS synchronization. To systematically test this prediction we aligned periodic tactile and optogenetic  stimulation. We found that the detection of less salient stimuli was improved only when peripheral drive led to the arrival of excitation 20-25 ms after synchronization and that other temporal alignments either had no effects or impaired detection. These results provide causal evidence that FS-gamma can enhance processing of less salient stimuli those that benefit from the allocation of attention.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnn.3797&report=abstract&format=text","2014",55.98,1012,8,TRUE,1,0,0,0
"176","2017-03-12 05:33:00","1",72,154,"10.1016/j.neuron.2016.09.003",2.58,2.61,2.78,2.94,"Cognition requires the dynamic modulation of effective connectivity i.e. the modulation of the postsynaptic neuronal response to a given input. If postsynaptic neurons are rhythmically active this might entail rhythmic gain modulation such that inputs synchronized to phases of high gain benefit from enhanced effective connectivity. We show that visually induced gamma-band activity in awake macaque area V4 rhythmically modulates responses to unpredictable stimulus events. This modulation exceeded a simple additive superposition of a constant response onto ongoing gamma-rhythmic firing demonstrating the modulation of multiplicative gain. Gamma phases leading to strongest neuronal responses also led to shortest behavioral reaction times suggesting functional relevance of the effect. Furthermore we find that constant optogenetic stimulation of anesthetized cat area 21a produces gamma-band activity entailing a similar gain modulation. As the gamma rhythm in area 21a did not spread backward to area 17 this suggests that postsynaptic gamma is sufficient for gain modulation.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.neuron.2016.09.003&report=abstract&format=text","2016",5.6,1083,7,TRUE,0,0,2,0
"177","2017-03-28 16:37:00","1",72,155,"10.1038/sdata.2016.35",3.41,2.01,4.49,0.95,"MIMIC-III ('Medical Information Mart for Intensive Care') is a large single-center database comprising information relating to patients admitted to critical care units at a large tertiary care hospital. Data includes vital signs medications laboratory measurements observations and notes charted by care providers fluid balance procedure codes diagnostic codes imaging reports hospital length of stay survival data and more. The database supports applications including academic and industrial research quality improvement initiatives and higher education coursework.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fsdata.2016.35&report=abstract&format=text","2016",48.85,567,0,FALSE,0,0,0,0
"178","2017-03-30 03:20:00","1",72,158,"10.1016/j.jneumeth.2014.07.025",2.28,2.72,3.88,4,"A major hurdle in brain-machine interfaces (BMI) is the lack of an implantable neural interface system that remains viable for a substantial fraction of the user's lifetime. Recently sub-mm implantable wireless electromagnetic (EM) neural interfaces have been demonstrated in an effort to extend system longevity. However EM systems do not scale down in size well due to the severe inefficiency of coupling radio-waves at those scales within tissue. This paper explores fundamental system design trade-offs as well as size power and bandwidth scaling limits of neural recording systems built from low-power electronics coupled with ultrasonic power delivery and backscatter communication. Such systems will require two fundamental technology innovations: (1) 10-100 μm scale free-floating independent sensor nodes or neural dust that detect and report local extracellular electrophysiological data via ultrasonic backscattering and (2) a sub-cranial ultrasonic interrogator that establishes power and communication links with the neural dust. We provide experimental verification that the predicted scaling effects follow theory; (127 μm)(3) neural dust motes immersed in water 3 cm from the interrogator couple with 0.002064% power transfer efficiency and 0.04246 ppm backscatter resulting in a maximum received power of  ∼0.5 μW with ∼1 nW of change in backscatter power with neural activity. The high  efficiency of ultrasonic transmission can enable the scaling of the sensing nodes down to 10s of micrometer. We conclude with a brief discussion of the application of neural dust for both central and peripheral nervous system recordings and perspectives on future research directions.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.jneumeth.2014.07.025&report=abstract&format=text","2015",21.75,1689,30,TRUE,1,2,2,0
"179","2017-03-26 05:03:00","1",72,173,"10.1111/ejn.12523",2.73,3.09,2.79,3,"We often face the challenge of simultaneously attending to multiple non-contiguous regions of space. There is ongoing debate as to how spatial attention is divided under these situations. Whereas for several years the predominant view was that humans could divide the attentional spotlight several  recent studies argue in favor of a unitary spotlight that rhythmically samples relevant locations. Here this issue was addressed by the use of high-density electrophysiology in concert with the multifocal m-sequence technique to examine  visual evoked responses to multiple simultaneous streams of stimulation. Concurrently we assayed the topographic distribution of alpha-band oscillatory mechanisms a measure of attentional suppression. Participants performed a difficult detection task that required simultaneous attention to two stimuli in contiguous (undivided) or non-contiguous parts of space. In the undivided condition the classic pattern of attentional modulation was observed with increased amplitude of the early visual evoked response and increased alpha amplitude ipsilateral to the attended hemifield. For the divided condition early visual responses to attended stimuli were also enhanced and the observed multifocal topographic distribution of alpha suppression was in line with the divided attention hypothesis. These results support the existence of divided attentional spotlights providing evidence that the corresponding modulation occurs during initial sensory processing time-frames in hierarchically early visual regions and that suppressive mechanisms of visual attention selectively target distracter locations during divided spatial attention.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1111%2Fejn.12523&report=abstract&format=text","2014",2.95,1669,0,FALSE,1,0,2,0
"180","2017-03-30 01:16:00","1",72,205,"10.1371/journal.pone.0114529",2.78,3.1,3.21,2.94,"Neuroprosthesis research aims to enable communication between the brain and external assistive devices while restoring lost functionality such as occurs from stroke spinal cord injury or neurodegenerative diseases. In future closed-loop sensorimotor prostheses one approach is to use neuromodulation as direct stimulus to the brain to compensate for a lost sensory function and help the brain to integrate relevant information for commanding external devices via e.g. movement intention. Current neuromodulation techniques rely mainly of electrical  stimulation. Here we focus specifically on the question of eliciting a biomimetically relevant sense of touch by direct stimulus of the somatosensory cortex by introducing optogenetic techniques as an alternative to electrical stimulation. We demonstrate that light activated opsins can be introduced to target neurons in the somatosensory cortex of non-human primates and be optically activated to create a reliably detected sensation which the animal learns to interpret as a tactile sensation localized within the hand. The accomplishment highlighted here shows how optical stimulation of a relatively small group of mostly excitatory somatosensory neurons in the nonhuman primate brain is sufficient for eliciting a useful sensation from data acquired by simultaneous electrophysiology and from behavioral metrics. In this first report to date on optically neuromodulated behavior in the somatosensory cortex of nonhuman primates we do not yet dissect the details of the sensation the animals exerience or contrast it to those evoked by electrical stimulation issues of considerable  future interest.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1371%2Fjournal.pone.0114529&report=abstract&format=text","2014",3.25,1654,0,FALSE,0,0,4,0
"181","2017-03-30 01:17:00","1",72,206,"10.1016/j.neuron.2014.11.010",3.52,4.12,3.81,3.44,"Brain recordings in large animal models and humans typically rely on a tethered connection which has restricted the spectrum of accessible experimental and clinical applications. To overcome this limitation we have engineered a compact lightweight high data rate wireless neurosensor capable of recording the full spectrum of electrophysiological signals from the cortex of mobile subjects. The  wireless communication system exploits a spatially distributed network of synchronized receivers that is scalable to hundreds of channels and vast environments. To demonstrate the versatility of our wireless neurosensor we monitored cortical neuron populations in freely behaving nonhuman primates during natural locomotion and sleep-wake transitions in ecologically equivalent settings. The interface is electrically safe and compatible with the majority of  existing neural probes which may support previously inaccessible experimental and clinical research.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.neuron.2014.11.010&report=abstract&format=text","2014",107.336,956,0,FALSE,0,0,0,0
"182","2017-03-30 01:18:00","1",72,207,"10.1152/jn.00792.2014",2.26,3.42,2.88,3.4,"Transient gamma-band (40-80 Hz) spatiotemporal patterns are hypothesized to play  important roles in cortical function. Here we report the direct observation of gamma oscillations as spatiotemporal waves induced by targeted optogenetic stimulation recorded by intracortical multichannel extracellular techniques in macaque monkeys during their awake resting states. Microelectrode arrays integrating an optical fiber at their center were chronically implanted in primary motor (M1) and ventral premotor (PMv) cortices of two subjects. Targeted  brain tissue was transduced with the red-shifted opsin C1V1(T/T). Constant (1-s square pulses) and ramp stimulation induced narrowband gamma oscillations during  awake resting states. Recordings across 95 microelectrodes (4 × 4-mm array) enabled us to track the transient gamma spatiotemporal patterns manifested e.g. as concentric expanding and spiral waves. Gamma oscillations were induced well beyond the light stimulation volume via network interactions at distal electrode sites depending on optical power. Despite stimulation-related modulation in spiking rates neuronal spiking remained highly asynchronous during induced gamma oscillations. In one subject we examined stimulation effects during preparation and execution of a motor task and observed that movement execution largely attenuated optically induced gamma oscillations. Our findings demonstrate that beyond previously reported induced gamma activity under periodic drive a prolonged constant stimulus above a certain threshold may carry primate motor cortex network dynamics into gamma oscillations likely via a Hopf bifurcation. More broadly the experimental capability in combining microelectrode array recordings and optogenetic stimulation provides an important approach for probing spatiotemporal dynamics in primate cortical networks during various physiological and behavioral conditions.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1152%2Fjn.00792.2014&report=abstract&format=text","2015",3.25,1909,12,TRUE,1,2,1,0
"183","2017-03-30 01:19:00","1",72,208,"10.1152/jn.01040.2014",2.59,3.34,2.97,3.05,"Transitions into primary generalized epileptic seizures occur abruptly and synchronously across the brain. Their potential triggers remain unknown. We used  optogenetics to causally test the hypothesis that rhythmic population bursting of excitatory neurons in a local neocortical region can rapidly trigger absence seizures. Most previous studies have been purely correlational and it remains unclear whether epileptiform events induced by rhythmic stimulation (e.g. sensory/electrical) mimic actual spontaneous seizures especially regarding their spatiotemporal dynamics. In this study we used a novel combination of intracortical optogenetic stimulation and microelectrode array recordings in freely moving WAG/Rij rats a model of absence epilepsy with a cortical focus in  the somatosensory cortex (SI). We report three main findings: 1) Brief rhythmic bursting evoked by optical stimulation of neocortical excitatory neurons at frequencies around 10 Hz induced seizures consisting of self-sustained spike-wave discharges (SWDs) for about 10% of stimulation trials. The probability of inducing seizures was frequency-dependent reaching a maximum at 10 Hz. 2) Local field potential power before stimulation and response amplitudes during stimulation both predicted seizure induction demonstrating a modulatory effect of brain states and neural excitation levels. 3) Evoked responses during stimulation propagated as cortical waves likely reaching the cortical focus which in turn generated self-sustained SWDs after stimulation was terminated. Importantly SWDs during induced and spontaneous seizures propagated with the same spatiotemporal dynamics. Our findings demonstrate that local rhythmic bursting of excitatory neurons in neocortex at particular frequencies under susceptible ongoing brain states is sufficient to trigger primary generalized seizures with stereotypical spatiotemporal dynamics.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1152%2Fjn.01040.2014&report=abstract&format=text","2015",1,1905,9,TRUE,2,2,2,0
"184","2017-03-30 01:20:00","1",72,210,"10.1038/nmeth.3620",2.75,3.57,2.92,3.09,"Optogenetics the selective excitation or inhibition of neural circuits by light has become a transformative approach for dissecting functional brain microcircuits particularly in in vivo rodent models owing to the expanding libraries of opsins and promoters. Yet there is a lack of versatile devices that  can deliver spatiotemporally patterned light while performing simultaneous sensing to map the dynamics of perturbed neural populations at the network level. We have created optoelectronic actuator and sensor microarrays that can be used as monolithic intracortical implants fabricated from an optically transparent electrically highly conducting semiconductor ZnO crystal. The devices can perform simultaneous light delivery and electrical readout in precise spatial registry across the microprobe array. We applied the device technology in transgenic mice  to study light-perturbed cortical microcircuit dynamics and their effects on behavior. The functionality of this device can be further expanded to optical imaging and patterned electrical microstimulation.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnmeth.3620&report=abstract&format=text","2015",147.542,1069,0,FALSE,0,1,1,0
"185","2017-03-30 02:58:00","1",72,211,"10.1073/pnas.1510899113",3.68,2.73,4.09,3.43,"Luminopsins are fusion proteins of luciferase and opsin that allow interrogation  of neuronal circuits at different temporal and spatial resolutions by choosing either extrinsic physical or intrinsic biological light for its activation. Building on previous development of fusions of wild-type Gaussia luciferase with  channelrhodopsin here we expanded the utility of luminopsins by fusing bright Gaussia luciferase variants with either channelrhodopsin to excite neurons (luminescent opsin LMO) or a proton pump to inhibit neurons (inhibitory LMO iLMO). These improved LMOs could reliably activate or silence neurons in vitro and in vivo. Expression of the improved LMO in hippocampal circuits not only enabled mapping of synaptic activation of CA1 neurons with fine spatiotemporal resolution but also could drive rhythmic circuit excitation over a large spatiotemporal scale. Furthermore virus-mediated expression of either LMO or iLMO in the substantia nigra in vivo produced not only the expected bidirectional control of single unit activity but also opposing effects on circling behavior in response to systemic injection of a luciferase substrate. Thus although preserving the ability to be activated by external light sources LMOs expand the use of optogenetics by making the same opsins accessible to noninvasive chemogenetic control thereby allowing the same probe to manipulate neuronal activity over a range of spatial and temporal scales.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1073%2Fpnas.1510899113&report=abstract&format=text","2016",7.95,1451,1,TRUE,0,0,2,0
"186","2017-03-30 03:01:00","1",72,214,"10.1073/pnas.0801075105",3.32,2.33,3.08,2.04,"Full understanding of the functional complexity of the protein interactome requires mapping of biomolecular complexes within the cellular environment over biologically relevant time scales. New approaches to imaging interacting protein  partners in vivo will allow the study of functional proteomics of human biology and disease within the context of living animals. Herein we describe a universal transgenic reporter mouse strain that expresses firefly luciferase (Fluc) under the regulatory control of a concatenated Gal4 promoter (Tg(G4F(+/-))). Using an adenovirus to deliver a fused binding-domain-activator chimera (Gal4BD-VP16) induction of bioluminescence in Tg(G4F(+/-)) tissues of up to 4 orders of magnitude was observed in fibroblasts liver respiratory epithelia muscle and  brain. The Tg(G4F(+/-)) reporter strain allowed noninvasive detection of viral infectivity duration of the infection as well as viral clearance in various tissues in vivo. To demonstrate protein-protein interactions in live mice the well characterized interaction between tumor suppressor p53 (fused to Gal4BD) and large T antigen (TAg) (fused to VP16) was visualized in vivo by using a two-hybrid strategy. Hepatocytes of Tg(G4F(+/-)) mice transfected with p53/TAg demonstrated 48-fold greater induction of Fluc expression in vivo than noninteracting pairs. Furthermore to demonstrate the feasibility of monitoring experimental therapy with siRNA in vivo targeted knockdown of p53 resulted in markedly reduced light output whereas use of a control siRNA had no effect on protein interaction-dependent induction of Fluc. Thus this highly inducible Gal4-->Fluc conditional reporter strain should facilitate imaging studies of protein interactions signaling cascades viral dissemination and therapy within the physiological context of the whole animal.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1073%2Fpnas.0801075105&report=abstract&format=text","2008",5.04,1837,21,TRUE,1,0,10,0
"187","2017-03-30 03:05:00","1",72,217,"10.1073/pnas.1012864107",3.27,2.76,3.37,2.96,"Living organisms produce hydrogen peroxide (H(2)O(2)) to kill invading pathogens  and for cellular signaling but aberrant generation of this reactive oxygen species is a hallmark of oxidative stress and inflammation in aging injury and  disease. The effects of H(2)O(2) on the overall health of living animals remain elusive in part owing to a dearth of methods for studying this transient small molecule in vivo. Here we report the design synthesis and in vivo applications  of Peroxy Caged Luciferin-1 (PCL-1) a chemoselective bioluminescent probe for the real-time detection of H(2)O(2) within living animals. PCL-1 is a boronic acid-caged firefly luciferin molecule that selectively reacts with H(2)O(2) to release firefly luciferin which triggers a bioluminescent response in the presence of firefly luciferase. The high sensitivity and selectivity of PCL-1 for H(2)O(2) combined with the favorable properties of bioluminescence for in vivo imaging afford a unique technology for real-time detection of basal levels of H(2)O(2) generated in healthy living mice. Moreover we demonstrate the efficacy of PCL-1 for monitoring physiological fluctuations in H(2)O(2) levels by directly imaging elevations in H(2)O(2) within testosterone-stimulated tumor xenografts in vivo. The ability to chemoselectively monitor H(2)O(2) fluxes in real time in living animals offers opportunities to dissect H(2)O(2)'s disparate contributions to health aging and disease.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1073%2Fpnas.1012864107&report=abstract&format=text","2010",1.25,1456,25,TRUE,0,0,0,0
"188","2017-03-30 03:09:00","1",72,221,"10.1371/journal.pone.0059759",3.64,2.7,4.18,2.74,"Manipulation of neuronal activity through genetically targeted actuator molecules is a powerful approach for studying information flow in the brain. In these approaches the genetically targeted component a receptor or a channel is activated either by a small molecule (chemical genetics) or by light from a physical source (optogenetics). We developed a hybrid technology that allows control of the same neurons by both optogenetic and chemical genetic means. The approach is based on engineered chimeric fusions of a light-generating protein (luciferase) to a light-activated ion channel (channelrhodopsin). Ionic currents  then can be activated by bioluminescence upon activation of luciferase by its substrate coelenterazine (CTZ) as well as by external light. In cell lines expression of the fusion of Gaussia luciferase to Channelrhodopsin-2 yielded photocurrents in response to CTZ. Larger photocurrents were produced by fusing the luciferase to Volvox Channelrhodopsin-1. This version allowed chemical modulation of neuronal activity when expressed in cultured neurons: CTZ treatment shifted neuronal responses to injected currents and sensitized neurons to fire action potentials in response to subthreshold synaptic inputs. These luminescent  channelrhodopsins--or luminopsins--preserve the advantages of light-activated ion channels while extending their capabilities. Our proof-of-principle results suggest that this novel class of tools can be improved and extended in numerous ways.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1371%2Fjournal.pone.0059759&report=abstract&format=text","2013",21.382,1495,2,TRUE,1,1,1,0
"189","2017-03-30 03:12:00","1",72,223,"10.1038/srep14366",3.22,2.7,3.65,2.71,"Optogenetic techniques provide an unprecedented ability to precisely manipulate neural activity in the context of complex neural circuitry. Although the toolbox  of optogenetic probes continues to expand at a rapid pace with more efficient and responsive reagents hardware-based light delivery is still a major hurdle that limits its practical use in vivo. We have bypassed the challenges of external light delivery by directly coupling a bioluminescent light source (a genetically  encoded luciferase) to an inhibitory opsin which we term an inhibitory luminopsin (iLMO). iLMO was shown to suppress action potential firing and synchronous bursting activity in vitro in response to both external light and luciferase substrate. iLMO was further shown to suppress single-unit firing rate  and local field potentials in the hippocampus of anesthetized rats. Finally expression of iLMO was scaled up to multiple structures of the basal ganglia to modulate rotational behavior of freely moving animals in a hardware-independent fashion. This novel class of optogenetic probes demonstrates how non-invasive inhibition of neural activity can be achieved which adds to the versatility scalability and practicality of optogenetic applications in freely behaving animals.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fsrep14366&report=abstract&format=text","2015",101.88,1262,0,FALSE,0,2,2,0
"190","2017-03-30 03:22:00","1",72,228,"10.1038/ncomms7575",3.33,3.54,3.12,3.42,"When pressure is applied to a localized area of the body for an extended time the resulting loss of blood flow and subsequent reperfusion to the tissue causes  cell death and a pressure ulcer develops. Preventing pressure ulcers is challenging because the combination of pressure and time that results in tissue damage varies widely between patients and the underlying damage is often severe  by the time a surface wound becomes visible. Currently no method exists to detect early tissue damage and enable intervention. Here we demonstrate a flexible electronic device that non-invasively maps pressure-induced tissue damage even when such damage cannot be visually observed. Using impedance spectroscopy across flexible electrode arrays in vivo on a rat model we find that impedance is robustly correlated with tissue health across multiple animals  and wound types. Our results demonstrate the feasibility of an automated non-invasive 'smart bandage' for early detection of pressure ulcers.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fncomms7575&report=abstract&format=text","2015",228.452,992,0,FALSE,3,0,2,0
"191","2017-03-30 04:55:00","1",72,234,"10.1016/j.jelekin.2010.07.004",3.65,4.14,3.03,3.2,"Electromyograms (EMGs) need to be normalized if comparisons are sought between trials when electrodes are reapplied as well as between different muscles and individuals. The methods used to normalize EMGs recorded from healthy individuals have been appraised for more than a quarter of a century. Eight methods were identified and reviewed based on criteria relating to their ability to facilitate the comparison of EMGs. Such criteria included the magnitude and pattern of the normalized EMG reliability and inter-individual variability. If the aim is to reduce inter-individual variability then the peak or mean EMG from the task under investigation should be used as the normalization reference value. However the ability of such normalization methods to facilitate comparisons of EMGs is questionable. EMGs from MVCs can be as reliable as those from submaximal contractions and do not appear to be affected by contraction mode or joint kinematics particularly for the elbow flexors. Thus the EMG from an isometric MVC is endorsed as a normalization reference value. Alternatively the EMG from a  dynamic MVC can be used although it is recognized that neither method is guaranteed to be able to reveal how active a muscle is in relation to its maximal activation capacity.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.jelekin.2010.07.004&report=abstract&format=text","2010",1.75,1275,0,FALSE,0,0,5,0
"192","2017-03-30 04:56:00","1",72,235,"10.1016/j.jelekin.2011.03.009",2.8,3.36,2.24,3.07,"We evaluated possible methods of normalising EMG measured during running. MVC Sprint and 70% Peak Running Speed methods were evaluated and their repeatability reliability and sensitivity to incremental running speed were compared. Twelve runners performed the same experimental protocol on three separate occasions. Each day subjects firstly performed MVCs followed by a 20 m maximal sprint (with a 20-30 m run-up). Following this they performed the peak running speed (PRS) test until exhaustion. After which they ran at 70% of PRS for 5 laps. Results indicated that normalising EMG data to MVC and Sprint methods are more repeatable for VM BF MG and RF VL LG respectively with the average ICC>0.80. The 70% PRS demonstrated poor to fair levels of repeatability ranging between ICC 0.27 and 0.70. Whereas the 70% PRS method had the least intra-subject variability and the greatest sensitivity to increasing running speeds. More specifically demonstrating significant changes in muscle activity in VM with increasing running speed while MVC and Sprint methods were unable to detect these changes. The dynamic methods were the most appropriate for EMG normalisation showing repeatability better intra-subject reliability and better sensitivity during running over different days and for once-off measurements.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.jelekin.2011.03.009&report=abstract&format=text","2011",1,1308,24,TRUE,1,2,0,0
"193","2017-03-30 04:58:00","1",72,236,"10.1251/bpo115",3.2,3.95,2.68,2.97,"Electromyography (EMG) signals can be used for clinical/biomedical applications  Evolvable Hardware Chip (EHW) development and modern human computer interaction. EMG signals acquired from muscles require advanced methods for detection decomposition processing and classification. The purpose of this paper is to illustrate the various methodologies and algorithms for EMG signal analysis to provide efficient and effective ways of understanding the signal and its nature.  We further point up some of the hardware implementations using EMG focusing on applications related to prosthetic hand control grasp recognition and human computer interaction. A comparison study is also given to show performance of various EMG signal analysis methods. This paper provides researchers a good understanding of EMG signal and its analysis procedures. This knowledge will help them develop more powerful flexible and efficient applications.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1251%2Fbpo115&report=abstract&format=text","2006",2.5,927,0,FALSE,0,0,3,0
"194","2017-03-30 05:02:00","1",72,237,"10.1016/j.jbiomech.2016.01.018",3.67,3.4,2.85,3.12,"Falls due to slipping are a serious concern with slipping estimated to cause 40-50% of all fall-related injuries. Epidemiological data indicates that older and obese adults experience more falls than young non-obese individuals. An increasingly heavier and older U.S. population and workforce may be exacerbating  the problem of slip-induced falls. The purpose of this study was to investigate the effects of obesity and age on slip severity and rate of falling resulting from laboratory-induced slips. Four groups of participants (young obese young non-obese older obese older non-obese) were slipped while walking at a self-selected slightly hurried pace. Slip severity (slip distance slip duration mean slip speed and peak slip speed) and slip outcome (fall or recovery) were compared between groups. Obese individuals experienced 22% faster  slips than non-obese individuals in terms of mean slip speed (p=0.022). Obesity did not affect slip distance slip duration or peak slip speed. Obese individuals also exhibited a higher rate of falls; 32% of obese individuals fell compared to  10% of non-obese (p=0.005). Obese individuals were more than eight times more likely to experience a fall than non-obese individuals when adjusting for age gender and gait speed. No age effects were found for slip severity or slip outcome. These results along with epidemiological data reporting higher fall rates among the obese indicate that obesity may be a significant risk factor for experiencing slip-induced falls. Slip severity thresholds were also reported that may have value in developing controls for fall prevention.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.jbiomech.2016.01.018&report=abstract&format=text","2016",6.05,1618,18,TRUE,2,0,1,0
